1,4,13,"And Cain said unto Jehovah, My punishment is greater than I can bear."
1,4,14,"Behold, thou hast driven me out this day from the face of the ground; and from thy face shall I be hid; and I shall be a fugitive and a wanderer in the earth; and it will come to pass, that whosoever findeth me will slay me."
1,4,15,"And Jehovah said unto him, Therefore whosoever slayeth Cain, vengeance shall be taken on him sevenfold. And Jehovah appointed a sign for Cain, lest any finding him should smite him."
1,4,16,"And Cain went out from the presence of Jehovah, and dwelt in the land of Nod, on the east of Eden."
1,4,17,"And Cain knew his wife; and she conceived, and bare Enoch: and he builded a city, and called the name of the city, after the name of his son, Enoch."
1,4,18,"And unto Enoch was born Irad: and Irad begat Mehujael: and Mehujael begat Methushael; and Methushael begat Lamech."
1,4,19,"And Lamech took unto him two wives: the name of the one was Adah, and the name of the other Zillah."
1,4,20,"And Adah bare Jabal: he was the father of such as dwell in tents and `have' cattle."
1,4,21,"And his brother's name was Jubal: he was the father of all such as handle the harp and pipe."
1,4,22,"And Zillah, she also bare Tubal-cain, the forger of every cutting instrument of brass and iron: and the sister of Tubal-cain was Naamah."
1,4,23,"And Lamech said unto his wives: Adah and Zillah, hear my voice; Ye wives of Lamech, hearken unto my speech: For I have slain a man for wounding me, And a young man for bruising me:"
1,4,24,"If Cain shall be avenged sevenfold, Truly Lamech seventy and sevenfold."
1,4,25,"And Adam knew his wife again; and she bare a son, and called his name Seth. For, `said she', God hath appointed me another seed instead of Abel; for Cain slew him."
1,4,26,"And to Seth, to him also there was born a son; and he called his name Enosh. Then began men to call upon the name of Jehovah."
1,5,1,"This is the book of the generations of Adam. In the day that God created man, in the likeness of God made he him;"
1,5,2,"male and female created he them, and blessed them, and called their name Adam, in the day when they were created."
1,5,3,"And Adam lived a hundred and thirty years, and begat `a son' in his own likeness, after his image; and called his name Seth:"
1,5,4,"and the days of Adam after he begat Seth were eight hundred years: and he begat sons and daughters."
1,5,5,"And all the days that Adam lived were nine hundred and thirty years: and he died."
1,5,6,"And Seth lived a hundred and five years, and begat Enosh:"
1,5,7,"and Seth lived after he begat Enosh eight hundred and seven years, and begat sons and daughters:"
1,5,8,"and all the days of Seth were nine hundred and twelve years: and he died."
1,5,9,"And Enosh lived ninety years, and begat Kenan."
1,5,10,"and Enosh lived after he begat Kenan eight hundred and fifteen years, and begat sons and daughters:"
1,5,11,"and all the days of Enosh were nine hundred and five years: and he died."
1,5,12,"And Kenan lived seventy years, and begat Mahalalel:"
1,5,13,"and Kenan lived after he begat Mahalalel eight hundred and forty years, and begat sons and daughters:"
1,5,14,"and all the days of Kenan were nine hundred and ten years: and he died."
1,5,15,"And Mahalalel lived sixty and five years, and begat Jared:"
1,5,16,"And Mahalalel lived after he begat Jared eight hundred and thirty years, and begat sons and daughters:"
1,5,17,"and all the days of Mahalalel were eight hundred ninety and five years: and he died."
1,5,18,"And Jared lived a hundred sixty and two years, and begat Enoch:"
1,5,19,"and Jared lived after he begat Enoch eight hundred years, and begat sons and daughters:"
1,5,20,"And all the days of Jared were nine hundred sixty and two years: and he died."
1,5,21,"And Enoch lived sixty and five years, and begat Methuselah:"
1,5,22,"and Enoch walked with God after he begat Methuselah three hundred years, and begat sons and daughters:"
1,5,23,"and all the days of Enoch were three hundred sixty and five years:"
1,5,24,"and Enoch walked with God: and he was not; for God took him."
1,5,25,"And Methuselah lived a hundred eighty and seven years, and begat Lamech:"
1,5,26,"and Methuselah lived after he begat Lamech seven hundred eighty and two years, and begat sons and daughters."
1,5,27,"And all the days of Methuselah were nine hundred sixty and nine years: and he died."
1,5,28,"And Lamech lived a hundred eighty and two years, and begat a son:"
1,5,29,"and he called his name Noah, saying, This same shall comfort us in our work and in the toil of our hands, `which cometh' because of the ground which Jehovah hath cursed."
1,5,30,"And Lamech lived after he begat Noah five hundred ninety and five years, and begat sons and daughters:"
1,5,31,"And all the days of Lamech were seven hundred seventy and seven years: and he died."
1,5,32,"And Noah was five hundred years old: And Noah begat Shem, Ham, and Japheth."
1,6,1,"And it came to pass, when men began to multiply on the face of the ground, and daughters were born unto them,"
1,6,2,"that the sons of God saw the daughters of men that they were fair; and they took them wives of all that they chose."
1,6,3,"And Jehovah said, My spirit shall not strive with man for ever, for that he also is flesh: yet shall his days be a hundred and twenty years."
1,6,4,"The Nephilim were in the earth in those days, and also after that, when the sons of God came unto the daughters of men, and they bare children to them: the same were the mighty men that were of old, the men of renown."
1,6,5,"And Jehovah saw that the wickedness of man was great in the earth, and that every imagination of the thoughts of his heart was only evil continually."
1,6,6,"And it repented Jehovah that he had made man on the earth, and it grieved him at his heart."
1,6,7,"And Jehovah said, I will destroy man whom I have created from the face of the ground; both man, and beast, and creeping things, and birds of the heavens; for it repenteth me that I have made them."
1,6,8,"But Noah found favor in the eyes of Jehovah."
1,6,9,"These are the generations of Noah. Noah was a righteous man, `and' perfect in his generations: Noah walked with God."
1,6,10,"And Noah begat three sons, Shem, Ham, and Japheth."
1,6,11,"And the earth was corrupt before God, and the earth was filled with violence."
1,6,12,"And God saw the earth, and, behold, it was corrupt; for all flesh had corrupted their way upon the earth."
1,6,13,"And God said unto Noah, The end of all flesh is come before me; for the earth is filled with violence through them; and, behold, I will destroy them with the earth."
1,6,14,"Make thee an ark of gopher wood; rooms shalt thou make in the ark, and shalt pitch it within and without with pitch."
1,6,15,"And this is how thou shalt make it: the length of the ark three hundred cubits, the breadth of it fifty cubits, and the height of it thirty cubits."
1,6,16,"A light shalt thou make to the ark, and to a cubit shalt thou finish it upward; and the door of the ark shalt thou set in the side thereof; with lower, second, and third stories shalt thou make it."
1,6,17,"And I, behold, I do bring the flood of waters upon this earth, to destroy all flesh, wherein is the breath of life, from under heaven; everything that is in the earth shall die."
1,6,18,"But I will establish my covenant with thee; and thou shalt come into the ark, thou, and thy sons, and thy wife, and thy sons' wives with thee."
1,6,19,"And of every living thing of all flesh, two of every sort shalt thou bring into the ark, to keep them alive with thee; they shall be male and female."
1,6,20,"Of the birds after their kind, and of the cattle after their kind, of every creeping thing of the ground after its kind, two of every sort shall come unto thee, to keep them alive."
1,6,21,"And take thou unto thee of all food that is eaten, and gather it to thee; and it shall be for food for thee, and for them."
1,6,22,"Thus did Noah; according to all that God commanded him, so did he."
1,7,1,"And Jehovah said unto Noah, Come thou and all thy house into the ark; for thee have I seen righteous before me in this generation."
1,7,2,"Of every clean beast thou shalt take to thee seven and seven, the male and his female; and of the beasts that are not clean two, the male and his female:"
1,7,3,"of the birds also of the heavens, seven and seven, male and female, to keep seed alive upon the face of all the earth."
1,7,4,"For yet seven days, and I will cause it to rain upon the earth forty days and forty nights; and every living thing that I have made will I destroy from off the face of the ground."
1,7,5,"And Noah did according unto all that Jehovah commanded him."
1,7,6,"And Noah was six hundred years old when the flood of waters was upon the earth."
1,7,7,"And Noah went in, and his sons, and his wife, and his sons' wives with him, into the ark, because of the waters of the flood."
1,7,8,"Of clean beasts, and of beasts that are not clean, and of birds, and of everything that creepeth upon the ground,"
1,7,9,"there went in two and two unto Noah into the ark, male and female, as God commanded Noah."
1,7,10,"And it came to pass after the seven days, that the waters of the flood were upon the earth."
1,7,11,"In the six hundredth year of Noah's life, in the second month, on the seventeenth day of the month, on the same day were all the fountains of the great deep broken up, and the windows of heaven were opened."
1,7,12,"And the rain was upon the earth forty days and forty nights."
1,7,13,"In the selfsame day entered Noah, and Shem, and Ham, and Japheth, the sons of Noah, and Noah's wife, and the three wives of his sons with them, into the ark;"
1,7,14,"they, and every beast after its kind, and all the cattle after their kind, and every creeping thing that creepeth upon the earth after its kind, and every bird after its kind, every bird of every sort."
1,7,15,"And they went in unto Noah into the ark, two and two of all flesh wherein is the breath of life."
1,7,16,"And they that went in, went in male and female of all flesh, as God commanded him: and Jehovah shut him in."
1,7,17,"And the flood was forty days upon the earth; and the waters increased, and bare up the ark, and it was lifted up above the earth."
1,7,18,"And the waters prevailed, and increased greatly upon the earth; and the ark went upon the face of the waters."
1,7,19,"And the waters prevailed exceedingly upon the earth; and all the high mountains that were under the whole heaven were covered."
1,7,20,"Fifteen cubits upward did the waters prevail; and the mountains were covered."
1,7,21,"And all flesh died that moved upon the earth, both birds, and cattle, and beasts, and every creeping thing that creepeth upon the earth, and every man:"
1,7,22,"all in whose nostrils was the breath of the spirit of life, of all that was on the dry land, died."
1,7,23,"And every living thing was destroyed that was upon the face of the ground, both man, and cattle, and creeping things, and birds of the heavens; and they were destroyed from the earth: and Noah only was left, and they that were with him in the ark."
1,7,24,"And the waters prevailed upon the earth a hundred and fifty days."
1,8,1,"And God remembered Noah, and all the beasts, and all the cattle that were with him in the ark: and God made a wind to pass over the earth, and the waters assuaged;"
1,8,2,"the fountains also of the deep and the windows of heaven were stopped, and the rain from heaven was restrained;"
1,8,3,"and the waters returned from off the earth continually: and after the end of a hundred and fifty days the waters decreased."
1,8,4,"And the ark rested in the seventh month, on the seventeenth day of the month, upon the mountains of Ararat."
1,8,5,"And the waters decreased continually until the tenth month: in the tenth month, on the first day of the month, were the tops of the mountains seen."
1,8,6,"And it came to pass at the end of forty days, that Noah opened the window of the ark which he had made:"
1,8,7,"and he sent forth a raven, and it went forth to and fro, until the waters were dried up from off the earth."
1,8,8,"And he sent forth a dove from him, to see if the waters were abated from off the face of the ground;"
1,8,9,"but the dove found no rest for the sole of her foot, and she returned unto him to the ark; for the waters were on the face of the whole earth: and he put forth his hand, and took her, and brought her in unto him into the ark."
1,8,10,"And he stayed yet other seven days; and again he sent forth the dove out of the ark;"
1,8,11,"and the dove came in to him at eventide; and, lo, in her mouth an olive-leaf plucked off: so Noah knew that the waters were abated from off the earth."
1,8,12,"And he stayed yet other seven days, and sent forth the dove; and she returned not again unto him any more."
1,8,13,"And it came to pass in the six hundred and first year, in the first month, the first day of the month, the waters were dried up from off the earth: and Noah removed the covering of the ark, and looked, and, behold, the face of the ground was dried."
1,8,14,"And in the second month, on the seven and twentieth day of the month, was the earth dry."
1,8,15,"And God spake unto Noah, saying,"
1,8,16,"Go forth from the ark, thou, and thy wife, and thy sons, and thy sons' wives with thee."
1,8,17,"Bring forth with thee every living thing that is with thee of all flesh, both birds, and cattle, and every creeping thing that creepeth upon the earth; that they may breed abundantly in the earth, and be fruitful, and multiply upon the earth."
1,8,18,"And Noah went forth, and his sons, and his wife, and his sons' wives with him:"
1,8,19,"every beast, every creeping thing, and every bird, whatsoever moveth upon the earth, after their families, went forth out of the ark."
1,8,20,"And Noah builded an altar unto Jehovah, and took of every clean beast, and of every clean bird, and offered burnt-offerings on the altar."
1,8,21,"And Jehovah smelled the sweet savor; and Jehovah said in his heart, I will not again curse the ground any more for man's sake, for that the imagination of man's heart is evil from his youth; neither will I again smite any more everything living, as I have done."
1,8,22,"While the earth remaineth, seedtime and harvest, and cold and heat, and summer and winter, and day and night shall not cease."
1,9,1,"And God blessed Noah and his sons, and said unto them, Be fruitful, and multiply, and replenish the earth."
1,9,2,"And the fear of you and the dread of you shall be upon every beast of the earth, and upon every bird of the heavens; With all wherewith the ground teemeth, and all the fishes of the sea, into your hand are they delivered."
1,9,3,"Every moving thing that liveth shall be food for you; As the green herb have I given you all."
1,9,4,"But flesh with the life thereof, `which is' the blood thereof, shall ye not eat."
1,9,5,"And surely your blood, `the blood' of your lives, will I require; At the hand of every beast will I require it. And at the hand of man, even at the hand of every man's brother, will I require the life of man."
1,9,6,"Whoso sheddeth man's blood, by man shall his blood be shed: For in the image of God made he man."
1,9,7,"And you, be ye fruitful, and multiply; Bring forth abundantly in the earth, and multiply therein."
1,9,8,"And God spake unto Noah, and to his sons with him, saying,"
1,9,9,"And I, behold, I establish my covenant with you, and with your seed after you;"
1,9,10,"and with every living creature that is with you, the birds, the cattle, and every beast of the earth with you. Of all that go out of the ark, even every beast of the earth."
1,9,11,"And I will establish my covenant with you; neither shall all flesh be cut off any more by the waters of the flood; neither shall there any more be a flood to destroy the earth."
1,9,12,"And God said, This is the token of the covenant which I make between me and you and every living creature that is with you, for perpetual generations:"
1,9,13,"I do set my bow in the cloud, and it shall be for a token of a covenant between me and the earth."
1,9,14,"And it shall come to pass, when I bring a cloud over the earth, that the bow shall be seen in the cloud,"
1,9,15,"and I will remember my covenant, which is between me and you and every living creature of all flesh; and the waters shall no more become a flood to destroy all flesh."
1,9,16,"And the bow shall be in the cloud; and I will look upon it, that I may remember the everlasting covenant between God and every living creature of all flesh that is upon the earth."
1,9,17,"And God said unto Noah, This is the token of the covenant which I have established between me and all flesh that is upon the earth."
1,9,18,"And the sons of Noah, that went forth from the ark, were Shem, and Ham, and Japheth: and Ham is the father of Canaan."
1,9,19,"These three were the sons of Noah: and of these was the whole earth overspread."
1,9,20,"And Noah began to be a husbandman, and planted a vineyard:"
1,9,21,"and he drank of the wine, and was drunken. And he was uncovered within his tent."
1,9,22,"And Ham, the father of Canaan, saw the nakedness of his father, and told his two brethren without."
1,9,23,"And Shem and Japheth took a garment, and laid it upon both their shoulders, and went backward, and covered the nakedness of their father. And their faces were backward, and they saw not their father's nakedness."
1,9,24,"And Noah awoke from his wine, and knew what his youngest son had done unto him."
1,9,25,"And he said, Cursed be Canaan; A servant of servants shall he be unto his brethren."
1,9,26,"And he said, Blessed be Jehovah, the God of Shem; And let Canaan be his servant."
1,9,27,"God enlarge Japheth, And let him dwell in the tents of Shem; And let Canaan be his servant."
1,9,28,"And Noah lived after the flood three hundred and fifty years."
1,9,29,"And all the days of Noah were nine hundred and fifty years: And he died."
1,10,1,"Now these are the generations of the sons of Noah, `namely', of Shem, Ham, and Japheth: and unto them were sons born after the flood."
1,10,2,"The sons of Japheth: Gomer, and Magog, and Madai, and Javan, and Tubal, and Meshech, and Tiras."
1,10,3,"And the sons of Gomer: Ashkenaz, and Riphath, and Togarmah."
1,10,4,"And the sons of Javan: Elishah, and Tarshish, Kittim, and Dodanim."
1,10,5,"Of these were the isles of the nations divided in their lands, every one after his tongue, after their families, in their nations."
1,10,6,"And the sons of Ham: Cush, and Mizraim, and Put, and Canaan."
1,10,7,"And the sons of Cush: Seba, and Havilah, and Sabtah, and Raamah, and Sabteca; and the sons of Raamah: Sheba, and Dedan."
1,10,8,"And Cush begat Nimrod: he began to be a mighty one in the earth."
1,10,9,"He was a mighty hunter before Jehovah: wherefore it is said, Like Nimrod a mighty hunter before Jehovah."
1,10,10,"And the beginning of his kingdom was Babel, and Erech, and Accad, and Calneh, in the land of Shinar."
1,10,11,"Out of that land he went forth into Assyria, and builded Nineveh, and Rehoboth-ir, and Calah,"
1,10,12,"and Resen between Nineveh and Calah (the same is the great city)."
1,10,13,"And Mizraim begat Ludim, and Anamim, and Lehabim, and Naphtuhim,"
1,10,14,"and Pathrusim, and Casluhim (whence went forth the Philistines), and Caphtorim."
1,10,15,"And Canaan begat Sidon his first-born, and Heth,"
1,10,16,"and the Jebusite, and the Amorite, and the Girgashite,"
1,10,17,"and the Hivite, and the Arkite, and the Sinite,"
1,10,18,"and the Arvadite, and the Zemarite, and the Hamathite: and afterward were the families of the Canaanite spread abroad."
1,10,19,"And the border of the Canaanite was from Sidon, as thou goest toward Gerar, unto Gaza; as thou goest toward Sodom and Gomorrah and Admah and Zeboiim, unto Lasha."
1,10,20,"These are the sons of Ham, after their families, after their tongues, in their lands, in their nations."
1,10,21,"And unto Shem, the father of all the children of Eber, the elder brother of Japheth, to him also were children born."
1,10,22,"The sons of Shem: Elam, and Asshur, and Arpachshad, and Lud, and Aram."
1,10,23,"And the sons of Aram: Uz, and Hul, and Gether, and Mash."
1,10,24,"And Arpachshad begat Shelah; and Shelah begat Eber."
1,10,25,"And unto Eber were born two sons: The name of the one was Peleg. For in his days was the earth divided. And his brother's name was Joktan."
1,10,26,"And Joktan begat Almodad, and Sheleph, and Hazarmaveth, and Jerah,"
1,10,27,"and Hadoram, and Uzal, and Diklah,"
1,10,28,"and Obal, and Abimael, and Sheba,"
1,10,29,"and Ophir, and Havilah, and Jobab: all these were the sons of Joktan."
1,10,30,"And their dwelling was from Mesha, as thou goest toward Sephar, the mountain of the east."
1,10,31,"These are the sons of Shem, after their families, after their tongues, in their lands, after their nations."
1,10,32,"These are the families of the sons of Noah, after their generations, in their nations: and of these were the nations divided in the earth after the flood."
1,11,1,"And the whole earth was of one language and of one speech."
1,11,2,"And it came to pass, as they journeyed east, that they found a plain in the land of Shinar; and they dwelt there."
1,11,3,"And they said one to another, Come, let us make brick, and burn them thoroughly. And they had brick for stone, and slime had they for mortar."
1,11,4,"And they said, Come, let us build us a city, and a tower, whose top `may reach' unto heaven, and let us make us a name; lest we be scattered abroad upon the face of the whole earth."
1,11,5,"And Jehovah came down to see the city and the tower, which the children of men builded."
1,11,6,"And Jehovah said, Behold, they are one people, and they have all one language; and this is what they begin to do: and now nothing will be withholden from them, which they purpose to do."
1,11,7,"Come, let us go down, and there confound their language, that they may not understand one another's speech."
1,11,8,"So Jehovah scattered them abroad from thence upon the face of all the earth: and they left off building the city."
1,11,9,"Therefore was the name of it called Babel; because Jehovah did there confound the language of all the earth: and from thence did Jehovah scatter them abroad upon the face of all the earth."
1,11,10,"These are the generations of Shem. Shem was a hundred years old, and begat Arpachshad two years after the flood."
1,11,11,"and Shem lived after he begat Arpachshad five hundred years, and begat sons and daughters."
1,11,12,"And Arpachshad lived five and thirty years, and begat Shelah."
1,11,13,"and Arpachshad lived after he begat Shelah four hundred and three years, and begat sons and daughters."
1,11,14,"And Shelah lived thirty years, and begat Eber:"
1,11,15,"and Shelah lived after he begat Eber four hundred and three years, and begat sons and daughters."
1,11,16,"And Eber lived four and thirty years, and begat Peleg:"
1,11,17,"and Eber lived after he begat Peleg four hundred and thirty years, and begat sons and daughters."
1,11,18,"And Peleg lived thirty years, and begat Reu:"
1,11,19,"and Peleg lived after he begat Reu two hundred and nine years, and begat sons and daughters."
1,11,20,"And Reu lived two and thirty years, and begat Serug:"
1,11,21,"and Reu lived after he begat Serug two hundred and seven years, and begat sons and daughters."
1,11,22,"And Serug lived thirty years, and begat Nahor:"
1,11,23,"and Serug lived after he begat Nahor two hundred years, and begat sons and daughters."
1,11,24,"And Nahor lived nine and twenty years, and begat Terah:"
1,11,25,"and Nahor lived after he begat Terah a hundred and nineteen years, and begat sons and daughters."
1,11,26,"And Terah lived seventy years, and begat Abram, Nahor, and Haran."
1,11,27,"Now these are the generations of Terah. Terah begat Abram, Nahor, and Haran. And Haran begat Lot."
1,11,28,"And Haran died before his father Terah in the land of his nativity, in Ur of the Chaldees."
