1,1,25,"Entonces Dios creó los ganados y todas las criaturas que se arrastran, y las bestias salvajes, y Dios estaba feliz con lo que vio."
1,1,26,"Entonces Dios mandó: ``Que caminen por la tierra personas creadas a nuestra imagen, y dales autoridad sobre todos los peces que mueven a través del agua, y sobre toda clase de aves, todos los ganados y todas las criaturas que se arrastran, y las bestias salvajes''."
1,1,27,"Entonces Dios creó a la gente en su reflejo, a imagen de Dios; hombre y mujer, Dios los creó."
1,1,28,"Dios bendijo al pueblo y dijo ``Que seas fértil y multiplícate, y cuida la tierra, y todos los peces que mueven a través del agua, y cada tipo de aves, y los ganados, y todas las criaturas que se arrastran, y las bestias salvajes''."
1,1,29,"Entonces Dios dijo: ``He proporcionado toda la hierba, plantas que lleven semillas y árboles que dan fruta con semillas, que puedes usar como alimento,"
1,1,30,"y todos los peces que mueven a través del agua, y toda clase de aves, todos los ganados, y todas las criaturas que se arrastran, y las bestias salvajes tambien''."
1,1,31,"Entonces Dios miró todo lo que había creado y estaba feliz con lo que vio. Luego vino la tarde y la mañana, terminando el sexto día."
1,2,1,"La creación de todos los elementos del cielo y de la tierra se completó, y de todo lo que hay en ellos."
1,2,2,"El séptimo día, Dios había terminado de trabajar y descansó."
1,2,3,"Dios otorgó una bendición al séptimo día y lo declaró santo, porque en ese día, Dios descansó del trabajo de la creación."
1,2,4,Esta es la historia de la creación de los cielos y la tierra. Los días en que Dios hizo los cielos y la tierra.
1,2,5,"Dios aún no había traído lluvia a la tierra, ya no había nadie para cuidar el suelo."
1,2,6,Una neblina se levantó del suelo y humedeció la superficie de la tierra.
1,2,7,"Entonces Dios formó a Adán con el polvo de la tierra y sopló el aliento de vida en sus narices, creando así un ser vivo."
1,2,8,"Dios plantó un hermoso jardín en Edén, al oriente, y colocó allí a Adán. Dios creció todo tipo de árboles en el Jardín. Eran agradables a la vista y su fruto era nutritivo."
1,2,9,En el centro del jardín habían dos árboles: El Árbol de la Vida y El Árbol del Conocimiento del Bien y del Mal.
1,2,10,"Un río fluía a través de Edén proporcionando agua para el jardín, que se dividió en cuatro ramas."
1,2,11,"Pishon fue el primer de los ríos, y rodeaba todo el país de Havilah, un lugar abundante en oro. El oro encontrado en esa tierra era de calidad excepcional, al igual que las piedras de bdellium y ónice."
1,2,12,Gihon fue el segundo río; rodeó toda la región de Cush.
1,2,13,"El tercer río se llamaba el Tigris, que fluía al este de Asiria."
1,2,14,El cuarto río fue el Éufrates.
1,2,15,Entonces Dios colocó a Adán en el Jardín del Edén para cuidarlo y atenderlo.
1,2,16,"Dios le instruyó a Adán, diciendo: ""Puedes comer de cualquier árbol del jardín, pero no comas el fruto del Árbol del Conocimiento del Bien y del Mal, porque si lo haces, ciertamente perecerás""."
1,2,17,"Dios dijo: ""No es bueno que el hombre esté solo, así que les ayudaré a encontrar un compañero""."
1,2,18,"De la tierra, Dios trajo todos los peces que mueven a través del agua, y toda clase de aves, todos los ganados, y todas las criaturas que se arrastran, y las bestias salvajes tambien."
1,2,19,"Entonces les presentó a Adán para que los nombrara. Cualquier cosa que Adán llamó a cada criatura viviente, ese fue su nombre."
1,2,20,"Adam nombró todos los peces que mueven a través del agua, y toda clase de aves, todos los ganados, y todas las criaturas que se arrastran, y las bestias salvajes tambien, pero Adam no pudo encontrar a su compañero."
1,2,21,"Dios hizo que Adán cayera en un profundo sueño, y él se quedó dormido. Luego removió una de las costillas de Adán y selló la herida."
1,2,22,Entonces Dios creó a Eva con la costilla que había tomado de Adán y se la presentó.
1,2,23,"Adam había encontrado a su compañera. ""Ella es parte de mí, mi igual; se llamará: mujer."""
1,2,24,"Sus hijos dejarían a sus padres y se dedicarían a su esposa, convirtiéndose en uno."
1,2,25,"Adam y Eva estaban desnudos, pero se sentían cómodos en presencia del otro."
